,Spotify_ID,name,name_album,album_type,total_tracks,duration_ms,explicit,track_number,mode,time_signature,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,max_chart_rank
2425,3c3XJ9P1BjOtmNXKvdVyHK,For A Better Day,Stories,album,14,206066,False,5,0,4,0.631,0.836,2,-3.386,0.0343,0.0482,0.139,0.135,0.321,134.987,135.0
2426,1nO67wic65N413c11zKxM7,Silhouettes - Original Radio Edit,Silhouettes,single,2,211880,False,1,0,4,0.605,0.8,5,-6.235,0.0545,0.155,0.0562,0.121,0.836,128.07399999999998,137.0
2427,6J7ZSdEEYo3ns4gnHdwRL0,Seek Bromance - Avicii Vocal Edit,Seek Bromance,album,6,203960,False,1,1,4,0.515,0.8370000000000001,11,-2.552,0.0401,0.0868,0.0,0.0403,0.52,126.02600000000001,159.0
2428,0xIVvRmjztR1AwuHrkhH41,Addicted To You,True,album,12,148386,False,4,0,4,0.569,0.785,1,-4.0569999999999995,0.0457,0.0505,1.12e-06,0.086,0.303,128.031,173.0
2429,7FFfYM4JE1vj5n4rhHxg8q,Babe (feat. Taylor Swift),Babe (feat. Taylor Swift),single,1,215106,False,1,1,4,0.535,0.777,4,-3.292,0.207,0.0187,1.62e-06,0.136,0.664,171.72,139.0
2430,2GGGm4MLQynB3I4E4ycIYC,Drink About,Drink About,single,1,182265,True,1,1,4,0.624,0.745,6,-2.9360000000000004,0.0628,0.14400000000000002,0.0,0.257,0.493,99.971,147.0
2431,3fpVWegR6YOS1Yk5HSMYIq,Paranoid,beerbongs & bentleys,album,18,221786,False,1,1,4,0.625,0.536,0,-5.428,0.0776,0.038,2.3100000000000002e-05,0.16699999999999998,0.253,159.914,1.0
2432,7dt6x5M1jzdTEt8oCbisTK,Better Now,beerbongs & bentleys,album,18,231266,True,9,1,4,0.68,0.578,10,-5.803999999999999,0.04,0.331,0.0,0.135,0.341,145.03799999999998,1.0
2433,5VuxWXbt7XENQCtE9TzpTv,Spoil My Night (feat. Swae Lee),beerbongs & bentleys,album,18,194560,True,2,1,4,0.672,0.7170000000000001,1,-2.714,0.034,0.341,2.4e-05,0.106,0.225,160.981,3.0
2434,3swc6WTsr7rl9DqQKQA55C,Psycho (feat. Ty Dolla $ign),beerbongs & bentleys,album,18,221440,True,8,1,4,0.75,0.56,8,-8.094,0.105,0.546,0.0,0.111,0.45899999999999996,140.06,2.0
2435,2VdT56BGpdqNHUgOe1j5vc,Rich & Sad,beerbongs & bentleys,album,18,206453,True,3,1,4,0.599,0.5710000000000001,2,-4.998,0.0665,0.198,0.0,0.0969,0.285,151.974,5.0
2436,09IOPhEh1OMe0HD9b36FJk,Over Now,beerbongs & bentleys,album,18,246986,True,7,0,4,0.569,0.777,4,-4.041,0.0834,0.139,0.0,0.132,0.18100000000000002,164.02700000000002,6.0
2437,5lZZmityu9TAjNvSY6GLhR,Zack And Codeine,beerbongs & bentleys,album,18,204360,True,4,0,4,0.738,0.8240000000000001,5,-5.165,0.0437,0.15,0.0,0.132,0.386,138.039,7.0
2438,6IaieqiCVvsNvEt6Y7yOFa,Ball For Me (feat. Nicki Minaj),beerbongs & bentleys,album,18,206266,True,10,1,4,0.797,0.55,9,-4.166,0.24,0.513,0.0,0.0786,0.5429999999999999,134.20600000000002,8.0
2439,5ffntNJnJOeFv7b7DCd0Bw,Takin' Shots,beerbongs & bentleys,album,18,216746,True,5,1,4,0.762,0.621,0,-6.24,0.0866,0.61,0.0,0.46399999999999997,0.593,120.056,9.0
2440,4H7WNRErSbONkM06blBoGc,Stay,beerbongs & bentleys,album,18,204426,True,12,1,4,0.507,0.48,5,-5.417999999999999,0.0266,0.449,0.0,0.147,0.35,86.046,4.0
2441,688QpQAwqsLdBR6lr13wK1,Same Bitches (feat. G-Eazy & YG),beerbongs & bentleys,album,18,212466,True,14,0,4,0.731,0.774,10,-5.273,0.0555,0.434,3.34e-06,0.114,0.21899999999999997,100.005,11.0
2442,0e7ipj03S05BNilyu5bRzt,rockstar (feat. 21 Savage),beerbongs & bentleys,album,18,218146,True,6,0,4,0.585,0.52,5,-6.136,0.0712,0.124,7.01e-05,0.131,0.129,159.80100000000002,7.0
2443,4qWCFTuNnmGNdY4egtb4ZY,Otherside,beerbongs & bentleys,album,18,228226,True,11,0,4,0.652,0.643,9,-5.667000000000001,0.0353,0.318,2.87e-06,0.20800000000000002,0.109,104.932,14.0
2444,1D2L6MefbXon28PzIk9I3r,92 Explorer,beerbongs & bentleys,album,18,211426,True,16,0,4,0.7979999999999999,0.733,7,-4.811,0.0476,0.265,1.25e-06,0.114,0.861,146.046,14.0
2445,1ZemPoaj7LBj1RAQrb89EC,Blame It On Me,beerbongs & bentleys,album,18,261800,False,13,0,4,0.652,0.591,11,-7.274,0.0418,0.145,5.65e-06,0.16399999999999998,0.27399999999999997,121.87299999999999,16.0
2446,32lItqlMi4LBhb4k0BaSaC,Candy Paint,beerbongs & bentleys,album,18,227533,True,17,1,4,0.664,0.667,4,-5.941,0.154,0.64,1.22e-06,0.0753,0.381,180.06400000000002,16.0
2447,0MrRAUcB8AZiB9ue2VOBYe,Sugar Wraith,beerbongs & bentleys,album,18,228146,True,18,0,4,0.606,0.775,5,-4.269,0.0671,0.262,0.0,0.1,0.307,164.02,18.0
2448,0R6Jlsq25eZB3Wftpxi3oF,Jonestown (Interlude),beerbongs & bentleys,album,18,112013,False,15,0,4,0.38,0.45399999999999996,0,-10.270999999999999,0.0362,0.755,0.623,0.263,0.28800000000000003,77.592,19.0
2449,2HGymMoOdB4ZYv0AAqYmgF,Famous,Famous,single,1,192520,False,1,1,4,0.534,0.815,5,-2.815,0.0278,0.708,0.0,0.111,0.564,159.84799999999998,35.0
2450,5PIfH6BzcmH04RDmtzF0BN,Outside Today,Until Death Call My Name,album,13,129105,True,4,0,4,0.851,0.6659999999999999,11,-5.334,0.0694,0.139,0.0,0.105,0.0585,134.06799999999998,74.0
2451,2og9I9rQwr2XdTLJUupfT1,I Wanna Know (feat. Bea Miller),I Wanna Know (feat. Bea Miller) - Remixes,single,3,197938,False,1,1,4,0.6609999999999999,0.725,6,-4.859,0.0563,0.0253,0.0,0.12300000000000001,0.605,119.927,69.0
2452,0KmgnnbSO6Iqye27Rdtv13,2 Vaults (feat. Lil Yachty),2 Vaults (feat. Lil Yachty),single,1,210000,True,1,1,4,0.9209999999999999,0.586,8,-7.77,0.406,0.264,0.0,0.11900000000000001,0.657,96.042,103.0
2453,6SFStUDQZNaGPKWOx9ZiJB,2002,Speak Your Mind (Deluxe),album,17,186986,False,10,0,4,0.6970000000000001,0.6829999999999999,1,-2.8810000000000002,0.11699999999999999,0.0372,0.0,0.13699999999999998,0.603,96.133,74.0
2454,0xk4woi8ENN8VWFDZTcF8h,Never Be the Same (feat. Kane Brown),Never Be the Same (feat. Kane Brown),single,1,225539,False,1,1,4,0.6,0.6709999999999999,0,-4.875,0.0893,0.23800000000000002,0.0,0.16399999999999998,0.25,129.782,157.0
2455,1kba7DS6vtzVlbEcPA9cqO,Diamond Teeth Samurai,Until Death Call My Name,album,13,162488,True,3,0,4,0.799,0.659,10,-5.593,0.272,0.00451,0.0,0.13,0.256,177.957,156.0
2456,5Yfq9uugLFchtFymQQWxgt,I Got the Juice,Dirty Computer,album,14,226287,True,9,1,4,0.922,0.485,1,-7.2589999999999995,0.096,0.0758,3.39e-05,0.601,0.395,120.156,179.0
2457,5OEqC4sWkPHekzPHBHYu1N,Overdose,Until Death Call My Name,album,13,176990,True,1,0,4,0.809,0.845,10,-5.843,0.35200000000000004,0.22399999999999998,0.0,0.638,0.67,90.015,195.0
2458,69b0SDYOymaqYwm3la237H,Ye vs. the People (starring TI as the People),Ye vs. the People (starring TI as the People),single,1,202641,True,1,1,4,0.46399999999999997,0.8220000000000001,1,-1.881,0.294,0.0568,0.0,0.10300000000000001,0.722,79.973,52.0
2459,3uYDO9dPLTVrgfwg7EYXSf,Lift Yourself,Lift Yourself,single,1,147904,False,1,1,4,0.877,0.435,0,-8.131,0.136,0.0108,1.88e-06,0.115,0.589,98.008,39.0
2460,3Wf2YGdYT8xVdNsQSoRKk9,Youth (feat. Khalid),Youth (feat. Khalid),single,1,189973,False,1,0,4,0.625,0.589,6,-6.627000000000001,0.0858,0.518,0.0,0.19699999999999998,0.33,100.00299999999999,27.0
2461,3DoBTwfr8yi2LN08SBpFkN,Watch (feat. Lil Uzi Vert & Kanye West),Watch (feat. Lil Uzi Vert & Kanye West),single,1,217405,True,1,0,4,0.706,0.5589999999999999,4,-5.216,0.0416,0.0372,0.0,0.379,0.252,78.53399999999999,2.0
2462,1BuZAIO8WZpavWVbbq3Lci,Powerglide (feat. Juicy J) - From SR3MM,SR3MM,album,27,332300,True,7,0,4,0.713,0.831,1,-4.75,0.15,0.0168,0.0,0.11800000000000001,0.584,173.94799999999998,15.0
2463,1oUudyBYVGMIC8JXeIsFzq,CLOSE (feat. Travis Scott) - From SR3MM,SR3MM,album,27,193510,True,2,1,4,0.691,0.736,0,-4.993,0.0321,0.10400000000000001,0.0,0.111,0.0395,140.034,37.0
2464,2TtWdYXulGcHCeUJUWwZ4M,Buckets (feat. Future) - From SR3MM,SR3MM,album,27,281298,True,5,1,4,0.903,0.581,11,-4.797,0.0686,0.0303,0.000291,0.102,0.264,139.998,45.0
2465,6nI74KsH94IN0J2vp5shdT,Bedtime Stories (feat. The Weeknd) - From SR3MM,SR3MM,album,27,292727,True,3,0,4,0.8029999999999999,0.64,4,-4.527,0.0279,0.0544,4.77e-05,0.342,0.038,131.986,61.0
2466,4669wTPqp7Xwz2H7v4QKi1,Up In My Cocina - From SR3MM,SR3MM,album,27,246449,True,1,1,4,0.898,0.7509999999999999,11,-4.646,0.14800000000000002,0.0129,0.0,0.363,0.462,129.972,65.0
2467,73F87Sqh6jQWucOOvz1WFx,Genius,Genius,single,1,213040,False,1,0,4,0.622,0.621,11,-4.9239999999999995,0.129,0.0864,9.8e-05,0.121,0.5670000000000001,158.946,67.0
2468,0TCnOEVeLQMXOUrpPlM7uY,Guatemala - From Swaecation,SR3MM,album,27,256341,True,5,0,4,0.8490000000000001,0.6990000000000001,4,-5.193,0.0574,0.185,0.00118,0.0954,0.0778,100.98899999999999,70.0
2469,3ZbJMlEL4Kcme0ONRO7Slx,You Can Cry,You Can Cry,single,1,194533,False,1,0,5,0.491,0.617,4,-4.545,0.147,0.0974,0.0,0.27,0.17,126.816,77.0
2470,5Co8mnbtshK44Uh96aHxdu,The Way I Am,The Way I Am,single,2,186080,False,1,0,4,0.755,0.769,10,-5.6579999999999995,0.18600000000000003,0.314,2.38e-06,0.0628,0.642,114.96600000000001,100.0
2471,2OvV4NjEBRE9v8Oo7QeUCq,Jump (with Trippie Redd),Jump (with Trippie Redd),single,1,207856,True,1,1,4,0.654,0.547,10,-6.598,0.127,0.25,0.0,0.0961,0.507,173.981,113.0
2472,0w7IgpqkxKyRBTqGuQbZNp,Priice Tag,L.O.D.,album,7,110768,True,1,1,4,0.9440000000000001,0.9520000000000001,9,-4.718,0.147,0.0296,0.000338,0.0945,0.9079999999999999,139.965,101.0
2473,1ung2kajpw24AaHjBtPY3j,Perplexing Pegasus - From SR3MM,SR3MM,album,27,204787,True,4,1,4,0.899,0.44799999999999995,1,-8.789,0.0738,0.000692,2.36e-05,0.365,0.302,145.975,120.0
2474,6HJcuxVgYjxcYDnPG0ystc,Hunger,Hunger,single,1,214666,False,1,0,4,0.7290000000000001,0.675,2,-5.62,0.0415,0.53,0.0,0.0985,0.332,116.016,121.0
2475,20NeQXq8WWCG89ul5nH4BP,Touchscreen Navigation - From Swaecation,SR3MM,album,27,197652,True,1,0,4,0.7290000000000001,0.523,6,-6.348,0.102,0.518,1.05e-06,0.10400000000000001,0.0791,87.999,123.0
2476,5lf91lPnGKtIqsgmG1z8Ip,"""42"" - From SR3MM",SR3MM,album,27,238020,True,6,1,4,0.968,0.563,1,-6.744,0.125,0.00275,0.0,0.10800000000000001,0.324,130.039,130.0
2477,5eQ9IwVa9EodrmIItRQpaA,Accelerate,Accelerate (feat. Ty Dolla $ign & 2 Chainz),single,1,243061,True,1,0,4,0.799,0.629,0,-5.638,0.14,0.371,2.01e-06,0.15,0.293,128.041,147.0
2478,50phRe11Y2nC2N968jVU53,Wait (Featuring Offset & Vory),Wait (Featuring Offset & Vory),single,1,169826,True,1,1,4,0.865,0.529,1,-7.756,0.23,0.769,6.6e-06,0.10400000000000001,0.649,111.98200000000001,148.0
2479,1hSOt9IeshMkuKP9ri4hOf,Bloom,Bloom,single,1,222096,False,1,1,4,0.708,0.701,0,-5.196000000000001,0.0328,0.031,0.0,0.392,0.504,120.932,151.0
2480,54inhxqvwEzNHd8KdjXKBm,Rock N Roll Hall Of Fame - From SR3MM,SR3MM,album,27,266682,True,8,0,4,0.741,0.746,7,-4.34,0.0346,0.152,0.0,0.135,0.5379999999999999,143.955,160.0
2481,3NSmC1EQKOdUe6KhMrDDk5,I Don't Die,I Don't Die,single,2,224735,True,1,1,4,0.743,0.8759999999999999,1,-4.3260000000000005,0.301,0.099,0.0,0.11900000000000001,0.574,149.041,170.0
2482,4Qx06Fzsepmdz2NGSWfZck,Beautiful Crazy,Beautiful Crazy,single,1,193200,False,1,1,4,0.552,0.402,11,-7.431,0.0262,0.6759999999999999,0.0,0.0928,0.382,103.31299999999999,183.0
2483,083Qf6hn6sFL6xiOHlZUyn,I'll Be There,I'll Be There,single,1,193923,False,1,1,4,0.623,0.851,7,-3.111,0.0409,0.0228,0.0,0.12,0.4,100.06299999999999,108.0
2484,7bddNsGZem9W4j4rzZBIXj,T'd Up - From SR3MM,SR3MM,album,27,232862,True,9,1,4,0.833,0.57,8,-6.5920000000000005,0.11599999999999999,0.0048200000000000005,3.51e-06,0.16399999999999998,0.113,152.04399999999998,192.0
2485,6SkeXwlWEHhjSZPNVSpJae,Up Down (feat. Florida Georgia Line),If I Know Me,album,14,198120,False,1,1,4,0.588,0.885,6,-3.0460000000000003,0.0346,0.0788,0.0,0.175,0.7859999999999999,129.933,157.0
2486,0b9oOr2ZgvyQu88wzixux9,This Is America,This Is America,single,1,225773,True,1,1,4,0.8540000000000001,0.46299999999999997,5,-6.159,0.13699999999999998,0.11699999999999999,0.0,0.354,0.5489999999999999,120.024,1.0
2487,32iYwQ4OYiurnGnOfJ1aEh,Lucid Dreams,Lucid Dreams,single,1,239946,True,1,0,4,0.43700000000000006,0.48100000000000004,11,-9.681000000000001,0.237,0.377,0.0,0.33,0.21600000000000003,83.60600000000001,9.0
2488,3Z2sglqDj1rDRMF5x0Sz2R,3005,Because The Internet,album,19,234213,True,9,0,4,0.473,0.461,6,-6.474,0.33299999999999996,0.149,0.0,0.0973,0.615,165.985,151.0
2489,2rmq49FcJ4U3wh1Z7C9UxE,IV. Sweatpants,Because The Internet,album,19,180680,True,8,1,4,0.644,0.479,4,-8.352,0.177,0.16899999999999998,0.0,0.639,0.612,79.929,180.0
2490,0At2qAoaVjIwWNAqrscXli,Boo'd Up,READY,single,6,256063,False,1,0,4,0.561,0.779,10,-5.107,0.0531,0.0862,0.0,0.078,0.235,81.965,24.0
2491,042nVrQvpEVrsrW6yeeHB2,Gucci Flip Flops (feat. Lil Yachty),Gucci Flip Flops (feat. Lil Yachty),single,1,150000,True,1,1,4,0.8220000000000001,0.622,8,-7.33,0.314,0.0347,0.0181,0.114,0.18,160.066,161.0
2492,2BJSMvOGABRxokHKB0OI8i,Shoota (feat. Lil Uzi Vert),Die Lit,album,19,153800,True,6,0,4,0.674,0.649,1,-8.433,0.19899999999999998,0.191,0.0,0.122,0.48,153.069,23.0
2493,4hQ6UGyWQIGJmHSo0J88JW,Back To You - From 13 Reasons Why – Season 2 Soundtrack,Back To You (From 13 Reasons Why – Season 2 Soundtrack),single,1,207904,False,1,1,4,0.601,0.7240000000000001,6,-4.856,0.0486,0.0945,1.68e-06,0.12,0.508,102.061,33.0
2494,3bH4HzoZZFq8UpZmI2AMgV,New Light,New Light,single,1,216014,False,1,1,4,0.828,0.6890000000000001,7,-7.877999999999999,0.0326,0.325,0.0384,0.0808,0.853,123.931,40.0
2495,3L0IKstjUgDFVQAbQIRZRv,R.I.P.,Die Lit,album,19,192026,True,2,0,4,0.725,0.723,8,-6.067,0.16,0.0119,0.0,0.086,0.509,140.003,44.0
2496,3K6U7TamNyVSWcFH8pCQHX,Love Hurts (feat. Travis Scott),Die Lit,album,19,180560,True,5,0,4,0.7240000000000001,0.45,4,-5.763,0.0496,0.0315,1.36e-05,0.111,0.46399999999999997,140.981,51.0
2497,1YNQscOx6OqBQjxgJVhEeW,"Girls (feat. Cardi B, Bebe Rexha & Charli XCX)","Girls (feat. Cardi B, Bebe Rexha & Charli XCX)",single,1,221153,True,1,0,4,0.728,0.69,8,-4.343999999999999,0.0524,0.0164,0.0,0.10400000000000001,0.415,94.02799999999999,54.0
2498,1s9DTymg5UQrdorZf43JQm,Fell In Luv (feat. Bryson Tiller),Die Lit,album,19,206333,True,10,1,4,0.657,0.6679999999999999,2,-6.207999999999999,0.13699999999999998,0.0268,0.0,0.32,0.226,162.995,57.0
2499,475jSz0H6U3duJyNiDS0tT,Right Now (feat. Pi'erre Bourne),Die Lit,album,19,207013,True,7,0,4,0.687,0.604,6,-5.005,0.0663,0.139,0.0,0.203,0.308,78.487,59.0
2500,2VKf0WEOpq06JE5PTNr9wa,Jettski Grizzley (feat. Lil Pump),Activated,album,18,163200,True,3,1,4,0.875,0.878,8,-5.358,0.179,0.0966,0.0,0.33299999999999996,0.381,100.042,60.0
2501,4IO2X2YoXoUMv0M2rwomLC,Long Time - Intro,Die Lit,album,19,211773,True,1,0,4,0.47200000000000003,0.86,4,-3.967,0.0451,0.284,0.0,0.83,0.366,144.07299999999998,66.0
2502,2rPSFKzGeqUWwfcCFVkkq3,Poke It Out (with Nicki Minaj),Die Lit,album,19,269813,True,8,1,4,0.894,0.59,9,-5.716,0.221,0.09699999999999999,9.06e-06,0.32899999999999996,0.575,147.009,67.0
2503,5Z5nbOXhsSbySVC7WUc6y9,Four Out Of Five,Tranquility Base Hotel & Casino,album,11,312346,False,6,1,4,0.601,0.863,0,-4.31,0.0685,0.0626,0.0,0.0717,0.6759999999999999,130.189,68.0
2504,5wPyd3IQAZft1vmxoIqGrU,Home (KOD),Die Lit,album,19,162133,True,9,0,4,0.722,0.6859999999999999,7,-6.178,0.24,0.319,0.0,0.35200000000000004,0.435,77.015,70.0
2505,1JgkiUg9mSXSwcb5Gbi4Ur,Lean 4 Real (feat. Skepta),Die Lit,album,19,177026,True,3,1,4,0.754,0.777,7,-5.077,0.0665,0.0303,0.0,0.36200000000000004,0.159,75.98,75.0
2506,0syXbGoFZbTMXm8hGCEvW0,Old Money,Die Lit,album,19,135546,True,4,1,4,0.716,0.618,2,-10.227,0.33799999999999997,0.0271,0.0,0.342,0.584,162.957,78.0
2507,0b93tWwuoAC0nXe1CfR30I,Star Treatment,Tranquility Base Hotel & Casino,album,11,354640,False,1,0,4,0.581,0.767,7,-5.026,0.0527,0.243,0.00131,0.141,0.6729999999999999,120.07,83.0
2508,500l6Cwe40hkPqS7Sf7ufY,Foreign,Die Lit,album,19,142893,True,11,0,4,0.762,0.705,6,-5.195,0.165,0.0906,0.0,0.17,0.264,122.955,86.0
2509,5Zx9VpLotu9aFYqq61NAip,2 Vaults (feat. Lil Yachty),Activated,album,18,210000,True,2,1,4,0.9209999999999999,0.586,8,-7.77,0.406,0.264,0.0,0.11900000000000001,0.657,96.042,89.0
2510,1t67WYNfUxfOiwaz7SJ66b,One Point Perspective,Tranquility Base Hotel & Casino,album,11,208640,False,2,1,4,0.7140000000000001,0.585,8,-4.57,0.0419,0.057,0.0044399999999999995,0.14400000000000002,0.8420000000000001,77.104,93.0
2511,2ZrHbO88rM6Ijeg0aJmSzl,Patient,Voicenotes,album,13,190533,False,6,1,4,0.675,0.604,1,-6.266,0.193,0.752,0.0,0.111,0.456,168.03400000000002,95.0
2512,5O9zs6G6RcB6yP1OKwnwiM,Choppa Won't Miss (feat. Young Thug),Die Lit,album,19,217960,True,17,1,4,0.858,0.6609999999999999,0,-6.544,0.319,0.0182,0.0,0.115,0.611,163.056,110.0
2513,1oNcc2isuz7d3hc1fMoHqj,Mileage (feat. Chief Keef),Die Lit,album,19,149760,True,13,1,4,0.742,0.616,1,-6.285,0.179,0.0623,0.0,0.111,0.396,150.855,115.0
2514,424qpX6swdUdhLq95cecNu,Pull Up,Die Lit,album,19,216400,True,12,1,4,0.84,0.597,2,-7.569,0.3,0.0109,0.000169,0.114,0.569,156.975,119.0
2515,2URDbWGmPz3vhagl25p8OC,Tranquility Base Hotel & Casino,Tranquility Base Hotel & Casino,album,11,212093,True,4,0,4,0.584,0.835,9,-4.3260000000000005,0.0297,0.0411,0.0147,0.19899999999999998,0.7809999999999999,142.2,133.0
2516,1u0CD4fcBUB1xrG9fNgejh,Clout,Beach House 3 (Deluxe Edition),album,26,200373,True,22,0,4,0.88,0.728,10,-6.939,0.205,0.136,5.42e-05,0.337,0.715,160.976,77.0
2517,7boPPE857KEqCIHNwFkDop,Audio,Audio,single,1,203400,False,1,0,4,0.365,0.6920000000000001,3,-4.586,0.0671,0.192,1.51e-06,0.0862,0.37200000000000005,89.99799999999999,79.0
2518,2HbYLDA1SigY1ilC94ieVu,American Sports,Tranquility Base Hotel & Casino,album,11,158040,False,3,0,3,0.37200000000000005,0.865,7,-4.288,0.0513,0.0016899999999999999,0.00293,0.127,0.594,176.68900000000002,137.0
2519,5pHJv0bgNsT9nPoK2BjNBn,No Time (feat. Gunna),Die Lit,album,19,219453,True,15,0,4,0.943,0.763,5,-5.568,0.133,0.0177,1.76e-05,0.114,0.22899999999999998,139.969,141.0
2520,0U6Vg6RUmzADUO0Y9fVKft,Golden Trunks,Tranquility Base Hotel & Casino,album,11,173626,False,5,1,4,0.49200000000000005,0.564,2,-5.811,0.0278,0.129,1.73e-05,0.131,0.0896,92.544,152.0
2521,5cF0dROlMOK5uNZtivgu50,Attention,Voicenotes,album,13,208786,False,2,0,4,0.775,0.613,3,-4.586,0.0542,0.109,2.33e-05,0.134,0.797,100.066,145.0
2522,5nayhWICkQGMTkisxVMbRw,FlatBed Freestyle,Die Lit,album,19,193973,True,14,1,4,0.755,0.552,9,-5.604,0.28800000000000003,0.0967,0.0,0.158,0.402,153.157,158.0
2523,45Ln3F9PRPYTXBcMFkZMzS,R.I.P. Fredo (feat. Young Nudy) - Notice Me,Die Lit,album,19,161200,True,18,1,4,0.912,0.755,2,-5.393,0.142,0.1,0.0,0.179,0.625,140.05100000000002,176.0
2524,1lsBTdE6MGsKeZCD6llNu7,Done for Me,Voicenotes,album,13,180493,False,5,0,4,0.856,0.632,6,-3.6919999999999997,0.07400000000000001,0.193,0.0,0.0688,0.6970000000000001,112.009,77.0
2525,7AtBtwrKhz94hYXgGYyG58,Middle Of The Summer (feat. Red Coldhearted),Die Lit,album,19,137026,True,16,1,4,0.638,0.669,8,-6.442,0.23399999999999999,0.0125,0.0,0.0747,0.452,136.86700000000002,183.0
2526,5rqQTEIVK2PTuXU9GI2wT0,The World's First Ever Monster Truck Front Flip,Tranquility Base Hotel & Casino,album,11,180013,True,7,1,4,0.602,0.601,10,-5.742000000000001,0.0303,0.34600000000000003,0.349,0.0735,0.5529999999999999,145.075,188.0
2527,6qNALlmZa1ESnCxJmXE1K9,The Way I Am,Voicenotes,album,13,186080,False,1,0,4,0.755,0.769,10,-5.6579999999999995,0.18600000000000003,0.314,2.38e-06,0.0628,0.642,114.96600000000001,191.0
2528,6wmAHw1szh5RCKSRjiXhPe,How Long,Voicenotes,album,13,200853,False,4,0,4,0.845,0.561,1,-5.252999999999999,0.0778,0.21100000000000002,3.49e-06,0.0383,0.8109999999999999,109.97399999999999,190.0
2529,2R7Gn3cjnPaVO0Oj8nsTDP,Pineapple,Beach House 3 (Deluxe Edition),album,26,218260,True,21,0,4,0.9640000000000001,0.555,5,-6.245,0.0499,0.0301,0.000567,0.128,0.33799999999999997,130.017,188.0
2530,1wsf1YFQSYND45y0GzJmf7,Yes Indeed,Yes Indeed,single,1,142273,True,1,0,4,0.9640000000000001,0.34600000000000003,5,-9.309,0.53,0.035,0.0,0.10800000000000001,0.562,119.958,5.0
2531,59XHPyb0MTMElZpkG0Wp69,Change Lanes,Chained To The City,single,3,205861,True,1,1,4,0.706,0.7829999999999999,2,-5.337000000000001,0.424,0.129,0.0,0.0952,0.513,130.195,80.0
2532,6UbcfmCWnSFRVaqJCaZziJ,WIN,WIN,single,1,214693,True,1,1,4,0.8740000000000001,0.59,1,-2.977,0.12,0.0137,0.0,0.599,0.332,126.03299999999999,107.0
2533,6vN77lE9LK6HP2DewaN6HZ,Yes Indeed,Harder Than Ever,album,17,142273,True,5,0,4,0.9640000000000001,0.34600000000000003,5,-9.309,0.53,0.035,0.0,0.10800000000000001,0.562,119.958,2.0
2534,4F1yvJfQ7gJkrcgFJQDjOr,Playinwitme (feat. Kehlani),Light of Mine,album,15,191680,False,9,0,4,0.6890000000000001,0.584,1,-5.768,0.11900000000000001,0.33899999999999997,0.0,0.297,0.6759999999999999,156.572,21.0
2535,3aW0ds4A4tSQDIp75FqWTo,FAKE LOVE,Love Yourself 轉 'Tear',album,11,242333,False,2,0,4,0.557,0.7190000000000001,2,-4.515,0.0372,0.00267,0.0,0.306,0.344,77.501,26.0
2536,514rhnksEwHUh6LxXsQ4Y9,Back To You,13 Reasons Why (Season 2),compilation,20,210240,False,1,1,4,0.6,0.6829999999999999,6,-6.271,0.0493,0.0984,1.26e-06,0.11,0.494,102.036,15.0
2537,6nO3tr47nr2P7f3hXb8JIo,Champion (feat. Travis Scott),RECKLESS,album,12,195053,True,5,0,4,0.642,0.782,5,-3.395,0.0477,0.381,0.0,0.10800000000000001,0.396,162.005,47.0
2538,6XlSyYFTU1nodeWwwzVgTV,Sangria Wine,Sangria Wine,single,1,202853,False,1,0,4,0.831,0.713,1,-3.6460000000000004,0.094,0.18100000000000002,0.0,0.0572,0.69,132.109,49.0
2539,3NelcGZ46JmV9LqOD1pnxA,Faith (feat. Quavo),RECKLESS,album,12,199973,True,4,0,4,0.527,0.61,1,-6.903,0.107,0.758,0.0,0.0882,0.5489999999999999,157.1,56.0
2540,1Faq8G2y56A8fRv7HsLq25,Wanted You (feat. Lil Uzi Vert),RECKLESS,album,12,228386,True,8,0,4,0.797,0.731,9,-4.4430000000000005,0.0479,0.22899999999999998,0.0,0.22399999999999998,0.623,146.93,59.0
2541,6kPJZM97LwdG9QIsT7khp6,Solo (feat. Demi Lovato),Solo (feat. Demi Lovato),single,1,222653,False,1,0,4,0.737,0.636,11,-4.546,0.0437,0.0441,6.659999999999999e-05,0.35,0.565,105.005,38.0
2542,48XfojJC87VKLlUotYV0Gm,The Truth Untold,Love Yourself 轉 'Tear',album,11,242292,False,3,0,4,0.57,0.42200000000000004,1,-7.561,0.0422,0.37200000000000005,0.0,0.127,0.16899999999999998,113.007,70.0
2543,7GNlNNDvM7c9fsv3zsmVQX,Reckless Intro,RECKLESS,album,12,142546,True,1,0,3,0.8190000000000001,0.669,5,-5.202000000000001,0.275,0.266,7.66e-06,0.111,0.474,80.046,74.0
2544,1trFxVLL8WKhYap543e74l,Airplane pt.2,Love Yourself 轉 'Tear',album,11,218614,False,8,0,4,0.769,0.8170000000000001,0,-4.092,0.0339,0.0268,9.95e-05,0.084,0.866,139.97899999999998,82.0
2545,4kWO6O1BUXcZmaxitpVUwp,Jackie Chan,Jackie Chan,single,1,215759,True,1,0,4,0.747,0.8340000000000001,3,-2.867,0.045,0.374,0.0,0.0586,0.687,128.005,18.0
